ID	Pāli1	Fin	ex	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Meaning in SBS-PER	Pāli Root	Base	Construction	Phonetic Changes	Derivative	Suffix	Compound	Compound Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Pali chant 1	English chant 1	Chapter 1	Source2	Sutta2	Example2	Pali chant 2	English chant 2	Chapter 2	Source3	Sutta3	Example3	Pali chant 3	English chant 3	Chapter 3	Source4	Sutta4	Example4	Pali chant 4	English chant 4	Chapter 4	Index	Stem	Pattern	Test	class	count	audio	DPD	Pāli-old	eng-old	move	sync	Feedback
65739	vedanā 1	pss	2	fem		vedeti					felt experience; feeling; sensation; second of the five aggregates			√vid 8 *e (to know, sense, feel)		√vid > ved + *anā	i > e	kita	*anā			vedeti, vedanā	√vid				SN 22.95	pheṇapiṇḍūpamasuttaṃ	pheṇapiṇḍ'ūpamaṃ rūpaṃ, <b>vedanā</b> bubbuḷ'ūpamā. <br/>marīcik'ūpamā saññā, saṅkhārā kadal'ūpamā. <br/>māy'ūpamañ'ca viññāṇaṃ, desit'ādicca'bandhunā.				DN 22.15	mahāsatipaṭṭhānasuttaṃ	seyyath'īdaṃ rūp'ūpādānakkhandho <b>vedan'</b>ūpādānakkhandho saññ'ūpādānakkhandho saṅkhār'ūpādānakkhandho viññāṇ'ūpādānakkhandho	Ratanattaya-paṇāma	Salutation to the Triple Gem	Homage to the Triple Gem	SN 12.2	vibhaṅgasuttaṃ	saḷ'āyatananirodho, saḷ'āyatananirodhā, phassanirodho, phassanirodhā, <b>vedanā</b>nirodho, <b>vedanā</b>nirodhā, taṇhānirodho, taṇhānirodhā, upādānanirodho	Paṭicca-samuppāda	Dependent Origination	Teachings							05n	vedan	ā fem	43	7	2407	[sound:vedanā.mp3]	√√	vedanā 1	sensation; feeling; felt experience			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vedanā 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
46493	phassa 1	pss	2	masc		phusati					contact; sense impingement; raw experience; touch			√phus 1 a (to touch)		√phus > phass + a	u > a (sk ṛ)	kita	a			sparśa	√spṛś				SN 12.63	puttamaṃsūpamasuttaṃ	cattāro'me āhārā bhūtānaṃ vā sattānaṃ ṭhitiyā sambhav'esīnaṃ vā anuggahāya : kabaḷīkāro āhāro oḷāriko vā sukhumo vā, <b>phasso</b> dutiyo, manosañcetanā tatiyā, viññāṇaṃ catutthaṃ				SN 12.2	vibhaṅgasuttaṃ	avijjāpaccayā saṅkhārā, saṅkhārapaccayā viññāṇaṃ, viññāṇapaccayā nāmarūpaṃ, nāmarūpapaccayā saḷ'āyatanaṃ, saḷ'āyatanapaccayā <b>phasso</b>, <b>phassa</b>paccayā vedanā	Paṭicca-samuppāda	Dependent Origination	Teachings	SN 12.2	vibhaṅgasuttaṃ	saḷ'āyatananirodho, saḷ'āyatananirodhā, <b>phassa</b>nirodho, <b>phassa</b>nirodhā, vedanānirodho, vedanānirodhā, taṇhānirodho, taṇhānirodhā, upādānanirodho	Paṭicca-samuppāda	Dependent Origination	Teachings							23n	phass	a masc	43	2	467	[sound:phassa.mp3]	√√	phassa 1	touch; contact; sense impingement			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=phassa 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
31501	loka 1	sss	2	masc		√lok					world; universe; cosmos			√lok 8 *e (to look)		√lok + a		kita	a			loka	√lok				DN 22.18	mahāsatipaṭṭhānasuttaṃ	idha, bhikkhave, bhikkhu kāye kāy'ānupassī viharati ātāpī sampajāno satimā, vineyya <b>loke</b> abhijjhādomanassaṃ	Ariy’aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	SN 11.3	dhajaggasuttaṃ	arahaṃ sammāsambuddho vijjācaraṇasampanno sugato <b>loka</b>vidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā	Buddh’ābhitthuti	Homage to the Buddha	Homage to the Triple Gem	TH 251	raṭṭhapālattheragāthā	rājā ca aññe ca bahū manussā, avītataṇhā maraṇaṃ upenti. <br/>ūnā'va hutvāna jahanti dehaṃ, kāmehi <b>lokamhi</b> na h'atthi titti.	Raṭṭhapāla-thera-gāthā	From the Elder Raṭṭhapāla	Verses							02n	lok	a masc	43	2	3778	[sound:loka.mp3]	√√	loka 1	world; universe; cosmos			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=loka 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
26739	kāma 3	pss	2	masc		kāmeti				+loc	sense desire (of); sensual pleasure (of)			√kam 8 *e (to desire)		√kam > kām + *a	a > ā	kita	*a			kāma	√kam				AN 4.184	abhayasuttaṃ	idha ekacco <b>kāmesu</b> avītarāgo hoti avigatacchando avigatapemo avigatapipāso avigatapariḷāho avigatataṇho.				SNP 8	mettasuttaṃ<br/>uragavaggo 8	diṭṭhiñ'ca anupaggamma,  sīlavā dassanena sampanno, <br/><b>kāmesu</b> vineyya gedhaṃ,  na hi jātu gabbhaseyyaṃ punar'etī'ti.	Karaṇīya-metta-sutta	The Buddha’s Words on Loving-Kindness	Protective Recitations	TH 251	raṭṭhapālattheragāthā	rājā ca aññe ca bahū manussā, avītataṇhā maraṇaṃ upenti. <br/>ūnā'va hutvāna jahanti dehaṃ, <b>kāmehi</b> lokamhi na h'atthi titti.	Raṭṭhapāla-thera-gāthā	From the Elder Raṭṭhapāla	Verses							53n	kām	a masc	43	2	1117	[sound:kāma.mp3]	√√	kāma 3	sense desire (of); sensual pleasure (of)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kāma 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
39998	pāda 1	ss	2	masc		pajjati					foot			√pad 3 ya (to go, step)		√pad > pād + *a	a > ā	kita	*a			pāda	√pad										DN 22.5	mahāsatipaṭṭhānasuttaṃ	ayaṃ kho me kāyo uddhaṃ <b>pāda</b>talā adho kesamatthakā tacapariyanto pūro nānappakārassa asucino	Dvattiṃs’ākāra-paccavekkhaṇa	The Thirty-Two Parts	Protective Recitations	MN 107	gaṇakamoggallānasuttaṃ	rattiyā majjhimaṃ yāmaṃ dakkhiṇena passena sīhaseyyaṃ kappeyyāsi <b>pāde</b> pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ manasikaritvā	Anupubba-sikkhā	The Gradual Training	Teachings							35n	pād	a masc	43	2	488	[sound:pāda.mp3]	√√	pāda 1	leg; foot			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pāda 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
51517	sambuddha 1	sss	2	masc	pp	sambujjhati					Awakened One; Buddha; who is wide awake; who has completely understood			√budh 3 ya (to know, wake up)		saṃ + √budh + ta	ṃ > m<br/>dht > ddh	kita	ta				√budh				SN 6.2	gāravasuttaṃ	ye ca atītā <b>sambuddhā</b>, ye ca buddhā anāgatā. <br/>yo c'eta'r'ahi <b>sambuddho</b>, bahunnaṃ sokanāsano.	Dhamma-gārava	Respect for the Dhamma	Verses	SN 11.3	dhajaggasuttaṃ	arahaṃ sammā<b>sambuddho</b> vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā	Buddh’ābhitthuti	Homage to the Buddha	Homage to the Triple Gem	Trad		namo tassa bhagavato arahato sammā<b>sambuddhassa</b>	Pubba-bhāga-nama-kāra-pāṭho		Protective Recitations							02n	sambuddh	a masc	43	5	71	[sound:sambuddha.mp3]	√√	sambuddha 1	Awakened One; Buddha; who is wide awake; who has completely understood			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sambuddha 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
13744	bhagavato 1	ss	2	masc	dat sg	bhagavant					to the Buddha; for the Buddha			√bhaj 1 a (to divide, distribute)		√bhaj > bhag + a + vant + to<br/>bhagavant + to	j > g					bhagavate	√bhaj										SN 22.59	anattalakkhaṇasuttaṃ	tatra kho bhagavā pañcavaggiye bhikkhū āmantesi, bhikkhavo'ti. bhadante'ti te bhikkhū <b>bhagavato</b> paccassosuṃ. bhagavā etadavoca.	Anatta-lakkhaṇa-sutta	The Discourse on the Characteristic of Not-Self	Cardinal Suttas	Trad		namo tassa <b>bhagavato</b> arahato sammāsambuddhassa	Pubba-bhāga-nama-kāra-pāṭho		Protective Recitations							38n	!bhagav	ant masc	43			[sound:bhagavato.mp3]	√√	bhagavato 1	to the Buddha; for the Sublime One; for the Blessed One			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhagavato 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
59021	tassa 1	ps	2	pron	masc & nt dat sg	ta					to him; for him; to that; for that					ta + ssa						tvasmai					SN 1.41	ādittasuttaṃ	ādittasmiṃ agārasmiṃ, yaṃ nīharati bhājanaṃ. taṃ <b>tassa</b> hoti atthāya, no ca yaṃ tattha ḍayhati.										Trad		namo <b>tassa</b> bhagavato arahato sammāsambuddhassa	Pubba-bhāga-nama-kāra-pāṭho		Protective Recitations							00n	!*	ta pron	43			[sound:tassa.mp3]	√√	tassa 1	to him; for him; to that; for that			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=tassa 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
44741	paṭiggaheti	pp	2	pr					trans	+acc	takes; accepts; receives			√gah 6 ṇhā (to grasp)	√gah + ṇhā > gaṇhā > gahe (irreg)	pati + gahe + ti						pratigrāhayati	√grah √grabh				VIN PAT SE 27	sakkaccapaṭiggahaṇasikkhāpadaṃ	sakkaccaṃ piṇḍapātaṃ <b>paṭiggahessāmī</b>'ti sikkhā karaṇīyā.										VIN PAT SK 55	sāmisa sikkhāpada	na sāmisena hatthena pānīyathālakaṃ <b>paṭiggahessāmī</b>'ti sikkhā karaṇīyā.											paṭiggah	eti pr	43		30	[sound:paṭiggaheti.mp3]	√√	paṭiggaheti	takes; accepts; receives		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paṭiggaheti&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
41622	pānīyathālaka	p	2	nt	comp						water cup; drinking bowl					pānīya + thālaka				catutthī tappurisa	pānīy<b>assa</b> + thālaka	pānīya + sthāla, sthālaka (bsk)																	VIN PAT SK 55	sāmisa sikkhāpada	na sāmisena hatthena <b>pānīyathālakaṃ</b> paṭiggahessāmī'ti sikkhā karaṇīyā.											pānīyathālak	a nt	43			[sound:pānīyathālaka.mp3]	√√	pānīyathālaka	water cup; drinking bowl			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pānīyathālaka&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
24052	hattha 1	ppp	2	masc							hand											hasta					VIN PAT SA 2	kāyasaṃsagga sikkhāpada	yo pana bhikkhu, otiṇṇo vipariṇatena cittena, mātugāmena saddhiṃ kāyasaṃsaggaṃ samāpajjeyya, <b>hattha</b>ggāhaṃ vā veṇiggāhaṃ vā aññatarassa vā aññatarassa vā aṅgassa parāmasanaṃ, saṅghādiseso.				MN 22	alagaddūpamasuttaṃ	yaṃnūn'āhaṃ tiṇakaṭṭhasākhāpalāsaṃ saṃkaḍḍhitvā, kullaṃ bandhitvā, taṃ kullaṃ nissāya <b>hatthehi</b> ca pādehi ca vāyamamāno sotthinā pāraṃ uttareyyan'ti.				VIN PAT SK 55	sāmisa sikkhāpada	na sāmisena <b>hatthena</b> pānīyathālakaṃ paṭiggahessāmī'ti sikkhā karaṇīyā.											hatth	a masc	43	2	254	[sound:hattha.mp3]	√√	hattha 1	hand			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=hattha 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
37711	niraya	psp	2	masc		aya	neg				hell; hell realm; lit. no good fortune			√i 1 a (to come, go)		nir + √i > ay + *a	i > ay	kita	*a	kammadhāraya	nir + aya	niraya	√i			MW also suggests nī + √i	AN 6.63	nibbedhikasuttaṃ	atthi āsavā <b>niraya</b>gamanīyā, atthi āsavā tiracchānayonigamanīyā, atthi āsavā pettivisayagamanīyā, atthi āsavā manussalokagamanīyā, atthi āsavā devalokagamanīyā.				TH 195	dhammikattheragāthā	na hi dhammo adhammo ca, ubho samavipākino. <br/>adhammo <b>nirayaṃ</b> neti, dhammo pāpeti suggatiṃ.	Dhamma-gārava	Respect for the Dhamma	Verses	MN 4	bhayabheravasuttaṃ	micchādiṭṭhikammasamādānā, te kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ <b>nirayaṃ</b> upapannā.										07n	niray	a masc	43	2	780	[sound:niraya.mp3]	√√	niraya	hell; lit. no good fortune			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=niraya&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
67524	vinipāta	pp	2	masc		vi ni √pat					state of suffering; purgatory; underworld; lit. bad fall			√pat 1 a (to fall)		vi + ni + √pat > pāt + *a	a > ā	kita	*a			vinipāta	√pat		(ANa) sukhasamussayato vinipatitattā <b>vinipāto</b>.								SN 12.41	pañcaverabhayasuttaṃ	so ākaṅkhamāno attanā'va attānaṃ byākareyya  khīṇanirayo'mhi khīṇatiracchānayoni khīṇapettivisayo khīṇ'āpāyaduggativinipāto sot'āpanno'ham'asmi a<b>vinipāta</b>dhammo niyato sambodhiparāyaṇo'ti				MN 4	bhayabheravasuttaṃ	micchādiṭṭhikammasamādānā, te kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ <b>vinipātaṃ</b> nirayaṃ upapannā.											vinipāt	a masc	43	2	295	[sound:vinipāta.mp3]	√√	vinipāta	state of suffering; lit. bad fall			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vinipāta&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
53338	saṅgha 1	psp	2	masc		saṅghaṭeti					community; monastic order; assembly of monks			√ghaṭ 1 a (to join together)		saṃ + √ghaṭ + a	ṃ > ṅ	kita	a			saṃgha	√jhaṭ	saṃgha			DN 1.1	brahmajālasuttaṃ	evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā antarā ca rājagahaṃ antarā ca nāḷandaṃ addhānamaggappaṭipanno hoti mahatā bhikkhu<b>saṅghena</b> saddhiṃ pañcamattehi bhikkhusatehi				AN 4.180	mahāpadesasuttaṃ	asukasmiṃ nāma āvāse <b>saṅgho</b> viharati sathero sapāmokkho. tassa me saṅghassa sammukhā sutaṃ sammukhā paṭiggahitaṃ	Cattāro mahāpadesā	The Four Great References	Teachings	AN 8.19	pahārādasuttaṃ	kiñcāpi so hoti majjhe bhikkhusaṅghassa sannisinno, atha kho so ārakāva <b>saṅghamhā</b> <b>saṅgho</b> ca tena.										25n	saṅgh	a masc	43	2	1396	[sound:saṅgha.mp3]	√√	saṅgha 1	community; assembly of monks			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saṅgha 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
63355	upāyāsa	pss	2	masc		upa ā √yas					affliction; difficulty; trouble			√yas 3 ya (to strive, struggle)		upa + ā + √yas > yās + *a	a > ā	kita	*a			upāyāsa. āyāsa	√yas				MN 2.2	sabbāsavasuttaṃ	diṭṭhisaṃyojanasaṃyutto, bhikkhave, assutavā puthujjano na parimuccati jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi <b>upāyāsehi</b>				SN 56.11	dhammacakkappavattanasuttaṃ	jāti'pi dukkhā, jarāpi dukkhā, maraṇam'pi dukkhaṃ, sokaparidevadukkhadomanass'<b>upāyāsā</b>'pi dukkhā	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings	SN 35.28	ādittasuttaṃ	kena ādittaṃ? rāg'agginā, dos'agginā, moh'agginā ādittaṃ, jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi <b>upāyāsehi</b> ādittan'ti vadāmi	Āditta-pariyāya-sutta	The Fire Sermon	Cardinal Suttas							17n	upāyās	a masc	43	2	85	[sound:upāyāsa.mp3]	√√	upāyāsa	affliction; agitation; trouble; despair			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=upāyāsa&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
19875	domanassa	sss	2	nt	abstr	manas					(mental) suffering; distress; dissatisfaction; dejection; depression; grief			√man 3 ya (to think)		dur > do + √man + as + *ya<br/>dummanas + *ya	u > o	taddhita	*ya			daurmanasya	√man				SN 56.11	dhammacakkappavattanasuttaṃ	jāti'pi dukkhā, jarāpi dukkhā, maraṇam'pi dukkhaṃ, sokaparidevadukkha<b>domanass'</b>upāyāsā'pi dukkhā	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings	DN 22.18	mahāsatipaṭṭhānasuttaṃ	idha, bhikkhave, bhikkhu kāye kāy'ānupassī viharati ātāpī sampajāno satimā, vineyya loke abhijjhā<b>domanassaṃ</b>	Ariy’aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	SN 35.28	ādittasuttaṃ	kena ādittaṃ? rāg'agginā, dos'agginā, moh'agginā ādittaṃ, jātiyā jarāya maraṇena sokehi paridevehi dukkhehi <b>domanassehi</b> upāyāsehi ādittan'ti vadāmi	Āditta-pariyāya-sutta	The Fire Sermon	Cardinal Suttas							17n	domanass	a nt	43	9	278	[sound:domanassa.mp3]	√√	domanassa	(mental) suffering; melancholy; dejection; depression; dissatisfaction			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=domanassa&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
20161	dukkha 3	pss	2	nt		√dukkh					discomfort; suffering; unease; unpleasantness; something unsatisfactory; trouble; a bummer; stress			√dukkh 1 a (to be painful)		√dukkh + a		kita	a			duḥkha	√duḥkh	dukha		see SCPN §10 (Eastern Forms)	MN 2.2	sabbāsavasuttaṃ	so idaṃ <b>dukkhan'</b>ti, ayaṃ <b>dukkha</b>samudayo'ti, ayaṃ <b>dukkha</b>nirodho'ti, ayaṃ <b>dukkha</b>nirodhagāminī paṭipadā'ti yoniso manasi karoti.				DN 22.18	mahāsatipaṭṭhānasuttaṃ	yaṃ kho bhikkhave <b>dukkhe</b> ñāṇaṃ, <b>dukkha</b>samudaye ñāṇaṃ, <b>dukkha</b>nirodhe ñāṇaṃ, <b>dukkha</b>nirodhagāminiyā paṭipadāya ñāṇaṃ, ayaṃ vuccati bhikkhave sammādiṭṭhi.   	Ariy’aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	SN 35.28	ādittasuttaṃ	kena ādittaṃ? rāg'agginā, dos'agginā, moh'agginā ādittaṃ, jātiyā jarāya maraṇena sokehi paridevehi <b>dukkhehi</b> domanassehi upāyāsehi ādittan'ti vadāmi	Āditta-pariyāya-sutta	The Fire Sermon	Cardinal Suttas							21n	dukkh	a nt	43	9	3094	[sound:dukkha.mp3]	√√	dukkha 3	discomfort; suffering; pain; unease; unsatisfaction; problem; trouble			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=dukkha 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
42644	parideva	sss	2	masc		paridevati					lamentation; wailing; crying			√dev 1 a (to lament)		pari + √dev + a		kita	a			parideva	√div	pariddava			SN 56.11	dhammacakkappavattanasuttaṃ	jāti'pi dukkhā, jarā'pi dukkhā, maraṇam'pi dukkhaṃ, soka<b>parideva</b>dukkhadomanass'upāyāsā'pi dukkhā	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings	SN 12.2	vibhaṅgasuttaṃ	aññatar'aññatarena dukkhadhammena phuṭṭhassa, ādevo <b>paridevo</b>, ādevanā paridevanā	Paṭicca-samuppāda	Dependent Origination	Teachings	SN 35.28	ādittasuttaṃ	kena ādittaṃ? rāg'agginā, dos'agginā, moh'agginā ādittaṃ, jātiyā jarāya maraṇena sokehi <b>paridevehi</b> dukkhehi domanassehi upāyāsehi ādittan'ti vadāmi	Āditta-pariyāya-sutta	The Fire Sermon	Cardinal Suttas							17n	paridev	a masc	43	2	87	[sound:parideva.mp3]	√√	parideva	lamentation; wailing; crying			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=parideva&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
56500	soka	sss	2	masc		socati					grief; sorrow; sadness			√suc 1 *a (to grieve)		√suc > suk > sok + *a	u > o<br/>c > k	kita	*a			śoka	√śuc				SN 56.11	dhammacakkappavattanasuttaṃ	jāti'pi dukkhā, jarā'pi dukkhā, maraṇam'pi dukkhaṃ, <b>soka</b>paridevadukkhadomanass'upāyāsā'pi dukkhā	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings	VIBH 4.1.1	dukkhasaccaṃ	aññatar'aññatarena byasanena samannāgatassa, aññatar'aññatarena dukkhadhammena phuṭṭhassa, <b>soko</b>, socanā, socitattaṃ, antosoko antoparisoko	Paṭicca-samuppāda	Dependent Origination	Teachings	SN 35.28	ādittasuttaṃ	kena ādittaṃ? rāg'agginā, dos'agginā, moh'agginā ādittaṃ, jātiyā jarāya maraṇena <b>sokehi</b> paridevehi dukkhehi domanassehi upāyāsehi ādittan'ti vadāmi	Āditta-pariyāya-sutta	The Fire Sermon	Cardinal Suttas							17n	sok	a masc	43	2	137	[sound:soka.mp3]	√√	soka	grief; sorrow			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=soka&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
14383	bheda 3	ssp	2	masc		bhindati					breaking; splitting; tearing			√bhid 2 ṃa (to break, split)		√bhid > bhed + *a	i > e	kita	*a			bheda	√bhid																MN 45	cūḷadhammasamādānasuttaṃ	kāyassa <b>bhedā</b> paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjanti.				SN 12.2	vibhaṅgasuttaṃ	yā tesaṃ tesaṃ sattānaṃ tamhā tamhā sattanikāyā cuti cavanatā <b>bhedo</b> antaradhānaṃ maccu maraṇaṃ kālakiriyā khandhānaṃ <b>bhedo</b> kaḷevarassa nikkhepo jīvit'indriyass'upacchedo, idaṃ vuccati maraṇaṃ.	Paṭicca-samuppāda	Dependent Origination	Teachings	12n	bhed	a masc	43	2	1076	[sound:bheda.mp3]		bheda 3	breaking-up (of); breaking apart (of); death			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bheda 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
55304	sāvaka	psp	2	masc	agent	suṇāti					disciple; pupil; follower; lit. hearer			√su 4 ṇā (to hear)		√su > sāv + *aka	u > āv	kita	*aka				√śru				DHP 187	buddhavaggo	api dibbesu kāmesu, ratiṃ so n'ādhigacchati. <br/>taṇha'kkhayarato hoti, sammāsambuddha<b>sāvako</b>				DN 22.18	mahāsatipaṭṭhānasuttaṃ	idha bhikkhave ariya<b>sāvako</b> micchāājīvaṃ pahāya sammāājīvena jīvitaṃ kappeti, ayaṃ vuccati bhikkhave sammāājīvo.	Ariy’aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings	MN 35	cūḷasaccakasuttaṃ	kathaṃ pana bhavaṃ gotamo sāvake vineti, kathaṃbhāgā ca pana bhoto gotamassa <b>sāvakesu</b> anusāsanī bahulā pavattatī'ti?										21n	sāvak	a masc	43	2	803	[sound:sāvaka.mp3]	√√	sāvaka	disciple; pupil; lit. hearer			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sāvaka&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
