sentence	count
āpanno pārājikanti tena kho pana samayena aññataro bhikkhu	42
idamavoca bhagavā idaṃ vatvāna sugato athāparaṃ etadavoca satthā	42
vigarahi buddho bhagavā pe kathañhi nāma bhikkhave bhikkhuniyo	42
bhikkhave bhikkhu kāye kāyānupassī viharati ātāpī sampajāno satimā	42
nibbindati nibbindaṃ virajjati virāgā vimuccati vimuttasmiṃ vimuttamiti ñāṇaṃ	42
atha kho bhikkhave vipassissa bodhisattassa yoniso manasikārā ahu	42
jāti vusitaṃ brahmacariyaṃ kataṃ karaṇīyaṃ nāparaṃ itthattāyāti pajānāti	42
udapādi ñāṇaṃ udapādi paññā udapādi vijjā udapādi āloko	42
kho bhikkhave vipassissa bodhisattassa etadahosi kimhi nu kho	42
paṇīte suvaṇṇe dubbaṇṇe sugate duggate yathākammūpage satte pajānāti	42
pe citte pe dhammesu dhammānupassī viharati ātāpī sampajāno	42
kho bhikkhave vipassissa bodhisattassa yoniso manasikārā ahu paññāya	42
assosuṃ kho bhikkhū tesaṃ manussa ujjhāyanta khiyyanta vipācenta	42
upekkhaka ca viharati sato ca sampajāna sukhañca kāya	42
āraddhavīriya viharati akusala dhamma pahāna kusalānaṃ dhamma upasampadā	42
nibbindati nibbindaṃ virajjati virāga vimuccati vimutta vimuttamiti ñāṇa	42
kho bhikkhave vipassī bodhisatta yoniso manasikāra ahu paññāya	42
kho bhikkhave vipassī bodhisatta etadahosi kimhi nu kho	42
viharati sato ca sampajāna sukhañca kāya paṭisaṃvedeti yaṃ	42
udapādi ñāṇa udapādi paññā udapādi vijjā udapādi āloka	42
virajjati virāga vimuccati vimutta vimuttamiti ñāṇa hoti khīṇa	42
idamavoca bhagavā idaṃ vatvāna sugata athāparaṃ etadavoca satthā	42
atha kho bhikkhave vipassī bodhisatta yoniso manasikāra ahu	42
bhikkhave vipassī bodhisatta yoniso manasikāra ahu paññāya abhisamaya	42
ariyasāvaka buddha aveccappasāda samannāgata hoti itipi so bhagavā	42
virāga upekkhaka ca viharati sato ca sampajāna sukhañca	42
uṭṭhāyāsanā bhagavant abhivādetvā padakkhiṇaṃ katvā pakkāmi atha kho	42
pīti ca virāga upekkhaka ca viharati sato ca	42
atha kho bhikkhave vipassī bodhisatta etadahosi kimhi nu	42
dhamma cakkhu udapādi ñāṇa udapādi paññā udapādi vijjā	42
cakkhu udapādi ñāṇa udapādi paññā udapādi vijjā udapādi	42
kusalānaṃ dhamma upasampadā thāmavant daḷhaparakkama anikkhittadhura kusalesu dhamma	42
ananussuta dhamma cakkhu udapādi ñāṇa udapādi paññā udapādi	42
ca viharati sato ca sampajāna sukhañca kāya paṭisaṃvedeti	42
bhikkhave bhikkhu kāye kāyānupassī viharati ātāpī sampajāna satimant	42
ca virāga upekkhaka ca viharati sato ca sampajāna	42
pubbe ananussuta dhamma cakkhu udapādi ñāṇa udapādi paññā	42
gotama pe upāsakaṃ maṃ bhavaṃ gotamo dhāretu ajjatagge	41
bhikkhu vivicceva kāmehi vivicca akusalehi dhammehi savitakkaṃ savicāraṃ	41
abhikkantaṃ bho gotama pe upāsakaṃ maṃ bhavaṃ gotamo	41
bhaṇāmīti bhaṇitassa hoti musā mayā bhaṇitanti vinidhāya diṭṭhiṃ	41
idha bhikkhave bhikkhu kāye kāyānupassī viharati ātāpī sampajāno	41
etasmiṃ pakaraṇe dhammiṃ kathaṃ katvā bhikkhū āmantesi anujānāmi	41
ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā so	41
abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ tassa saṃvarāya paṭipajjati	41
te kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ	41
pe tā ujjhāyanti khiyyanti vipācenti kathañhi nāma ayyā	41
pakaraṇe dhammiṃ kathaṃ katvā bhikkhū āmantesi anujānāmi bhikkhave	41
bho gotama pe upāsakaṃ maṃ bhavaṃ gotamo dhāretu	41
pe upāsakaṃ maṃ bhavaṃ gotamo dhāretu ajjatagge pāṇupetaṃ	41
musā bhaṇāmīti bhaṇitassa hoti musā mayā bhaṇitanti vinidhāya	41
ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā so	41
te kāya bheda paraṃ maraṇa sugatiṃ sagga loka	41
pe upāsaka maṃ bhavaṃ gotama dhāretu ajjatagge pāṇupeta	41
bhaṇāmīti bhaṇita hoti musā mayā bhaṇitanti vinidhāya diṭṭhiṃ	41
musā bhaṇāmīti bhaṇita hoti musā mayā bhaṇitanti vinidhāya	41
bhikkhu vivicceva kāmehi vivicca akusala dhamma savitakka savicāra	41
idha bhikkhave bhikkhu kāye kāyānupassī viharati ātāpī sampajāna	41
bho gotama pe upāsaka maṃ bhavaṃ gotama dhāretu	41
pe tā ujjhāyanti khiyyanti vipācenti kathañhi nāma ayyā	41
gotama pe upāsaka maṃ bhavaṃ gotama dhāretu ajjatagge	41
pakaraṇa dhammī kathaṃ katvā bhikkhū āmantesi anujānāti bhikkhave	41
abhikkantaṃ bho gotama pe upāsaka maṃ bhavaṃ gotama	41
etasmiṃ pakaraṇa dhammī kathaṃ katvā bhikkhū āmantesi anujānāti	41
sabbaso viññāṇañcāyatanaṃ samatikkamma natthi kiñcīti ākiñcaññāyatanaṃ upasampajja viharati	40
āpatti vācāya vācāya pācittiyassa upasampanno upasampannaṃ khuṃsetukāmo vambhetukāmo	40
tassa kukkuccaṃ ahosi pe anāpatti bhikkhu pārājikassa āpatti	40
vācāya vācāya pācittiyassa upasampanno upasampannaṃ khuṃsetukāmo vambhetukāmo maṅkukattukāmo	40
bhikkhave idaṃ dukkhanti yogo karaṇīyo pe ayaṃ dukkhanirodhagāminī	40
tasmātiha bhikkhave idaṃ dukkhanti yogo karaṇīyo pe ayaṃ	40
tasmātiha bhikkhave idaṃ dukkhanti yoga karaṇīya pe ayaṃ	40
bhikkhave idaṃ dukkhanti yoga karaṇīya pe ayaṃ dukkhanirodhagāmī	40
khiyyanta vipācenta yā tā bhikkhunī appiccha pe tā	40
ujjhāyanta khiyyanta vipācenta yā tā bhikkhunī appiccha pe	40
āpatti vācāya vācāya pācittiya upasampanna upasampanna khuṃsetukāmo vambhetukāmo	40
tassa kukkucca ahosi pe anāpatti bhikkhu pārājika āpatti	40
vipācenta yā tā bhikkhunī appiccha pe tā ujjhāyanti	40
obhāsetvā yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā ekamantaṃ	40
vācāya vācāya pācittiya upasampanna upasampanna khuṃsetukāmo vambhetukāmo maṅkukattukāma	40
me sutaṃ ekaṃ samayaṃ bhagavā rājagahe viharati veḷuvane	39
tenupasaṅkami upasaṅkamitvā paññatte āsane nisīdi nisajja kho bhagavā	39
vigarahi buddho bhagavā pe kathañhi nāma tvaṃ moghapurisa	39
ekampi jātiṃ dvepi jātiyo pe iti sākāraṃ sauddesaṃ	39
sutaṃ ekaṃ samayaṃ bhagavā rājagahe viharati veḷuvane kalandakanivāpe	39
seyyathidaṃ ekampi jātiṃ dvepi jātiyo pe iti sākāraṃ	39
mātito ca pitito ca saṃsuddhagahaṇiko yāva sattamā pitāmahayugā	39
pe evameva kho bhikkhave appakā te sattā ye	39
jīvaṃ taṃ sarīranti vā aññaṃ jīvaṃ aññaṃ sarīranti	39
taṃ jīvaṃ taṃ sarīranti vā aññaṃ jīvaṃ aññaṃ	39
taṃ vācaṃ appahāya taṃ cittaṃ appahāya taṃ diṭṭhiṃ	39
seyyathidaṃ sammādiṭṭhi sammāsaṅkappo sammāvācā sammākammanto sammāājīvo sammāvāyāmo sammāsati	39
ye imañca lokaṃ parañca lokaṃ sayaṃ abhiññā sacchikatvā	39
bhaṇati āpatti vācāya vācāya pācittiyassa upasampanno upasampannaṃ khuṃsetukāmo	39
dvepi jātiyo pe iti sākāraṃ sauddesaṃ anekavihitaṃ pubbenivāsaṃ	39
jātiṃ dvepi jātiyo pe iti sākāraṃ sauddesaṃ anekavihitaṃ	39
jīvaṃ taṃ sarīranti vā aññaṃ jīvaṃ aññaṃ sarīranti	39
me sutaṃ eka samaya bhagavā rājagaha viharati veḷuvana	39
taṃ vācaṃ appahāya taṃ citta appahāya taṃ diṭṭhiṃ	39
bhaṇati āpatti vācāya vācāya pācittiya upasampanna upasampanna khuṃsetukāmo	39
pubbenivāsa anussarati seyyathidaṃ ekampi jāti dvepi jātiyo pe	39
jāti dvepi jātiyo pe iti sākāraṃ sauddesaṃ anekavihita	39
tenupasaṅkami upasaṅkamitvā paññatta āsana nisīdi nisajja kho bhagavā	39
sutaṃ eka samaya bhagavā rājagaha viharati veḷuvana kalandakanivāpa	39
pe evameva kho bhikkhave appaka te sattā ye	39
ye imañca loka parañca loka sayaṃ abhiññā sacchikatvā	39
dvepi jātiyo pe iti sākāraṃ sauddesaṃ anekavihita pubbenivāsa	39
ekampi jāti dvepi jātiyo pe iti sākāraṃ sauddesaṃ	39
taṃ jīvaṃ taṃ sarīranti vā aññaṃ jīvaṃ aññaṃ	39
buddha aveccappasāda samannāgata hoti itipi so bhagavā pe	39
anussarati seyyathidaṃ ekampi jāti dvepi jātiyo pe iti	39
vigarahi buddha bhagavā pe kathañhi nāma tvaṃ moghapurisa	39
seyyathidaṃ ekampi jāti dvepi jātiyo pe iti sākāraṃ	39
mātito ca pitito ca saṃsuddhagahaṇika yāva sattama pitāmahayuga	39
seyyathidaṃ sammādiṭṭhi sammāsaṅkappa sammāvācā sammākammanta sammāājīva sammāvāyāma sammāsati	39
tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ upekkhāsahagatena cetasā vipulena	38
ca pitito ca saṃsuddhagahaṇiko yāva sattamā pitāmahayugā akkhitto	38
te kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ	38
uddhamadho tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ upekkhāsahagatena cetasā	38
iti uddhamadho tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ upekkhāsahagatena	38
sabbattatāya sabbāvantaṃ lokaṃ upekkhāsahagatena cetasā vipulena mahaggatena appamāṇena	38
tathāgato āsabhaṃ ṭhānaṃ paṭijānāti parisāsu sīhanādaṃ nadati brahmacakkaṃ	38
abhijjhādomanassaṃ vedanāsu pe citte pe dhammesu dhammānupassī viharati	38
pe te ujjhāyanti khiyyanti vipācenti kathañhi nāma āyasmā	38
pe satthā devamanussānaṃ buddho bhagavāti dhamme pe saṅghe	38
kho bhikkhave bhikkhu ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāvento ariyaṃ	38
sabbadhi sabbattatāya sabbāvantaṃ lokaṃ upekkhāsahagatena cetasā vipulena mahaggatena	38
sabbāvantaṃ lokaṃ upekkhāsahagatena cetasā vipulena mahaggatena appamāṇena averena	38
saññā saṅkhārā viññāṇaṃ niccaṃ vā aniccaṃ vāti aniccaṃ	38
evaṃ hoti aho vatāhaṃ kāyassa bhedā paraṃ maraṇā	38
vā pe neva hoti na na hoti tathāgato	38
tassa evaṃ hoti aho vatāhaṃ kāyassa bhedā paraṃ	38
buddhe aveccappasādena samannāgato hoti itipi so bhagavā pe	38
kho bhikkhave bhikkhu ariya aṭṭhaṅgika maggaṃ bhāventa ariya	38
pe satthā devamanussā buddha bhagavāti dhamma pe saṅgha	38
nāhaṃ bhikkhave aññaṃ ekadhammampi samanupassati yena anuppanna vā	38
samannāgata hoti itipi so bhagavā pe satthā devamanussā	38
sabbadhi sabbattata sabbāvant loka upekkhāsahagata cetasā vipula mahaggata	38
nivesanaṃ tenupasaṅkami upasaṅkamitvā paññatta āsana nisīdi atha kho	38
nisīdati pallaṅka ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ	38
ātāpī pahitatta viharanta nacirasseva yassatthāya kulaputta sammadeva agāra	38
te kāya bheda paraṃ maraṇa apāyaṃ duggati vinipāta	38
sabbāvant loka upekkhāsahagata cetasā vipula mahaggata appamāṇa avera	38
iti uddhamadho tiriyaṃ sabbadhi sabbattata sabbāvant loka upekkhāsahagata	38
aveccappasāda samannāgata hoti itipi so bhagavā pe satthā	38
sabbattata sabbāvant loka upekkhāsahagata cetasā vipula mahaggata appamāṇa	38
ca pitito ca saṃsuddhagahaṇika yāva sattama pitāmahayuga akkhitta	38
evaṃ hoti aho vatāhaṃ kāya bheda paraṃ maraṇa	38
pe te ujjhāyanti khiyyanti vipācenti kathañhi nāma āyasmā	38
tathāgata āsabha ṭhānaṃ paṭijānāti parisā sīhanāda nadati brahmacakka	38
vā pe neva hoti na na hoti tathāgata	38
tassa evaṃ hoti aho vatāhaṃ kāya bheda paraṃ	38
tiriyaṃ sabbadhi sabbattata sabbāvant loka upekkhāsahagata cetasā vipula	38
uddhamadho tiriyaṃ sabbadhi sabbattata sabbāvant loka upekkhāsahagata cetasā	38
saññā saṅkhāra viññāṇa niccaṃ vā anicca vāti anicca	38
ñāṇaṃ udapādi paññā udapādi vijjā udapādi āloko udapādi	37
sammādiṭṭhi hoti ujugatāssa diṭṭhi dhamme aveccappasādena samannāgato āgato	37
pitito ca saṃsuddhagahaṇiko yāva sattamā pitāmahayugā akkhitto anupakkuṭṭho	37
aveccappasādena samannāgato hoti itipi so bhagavā pe satthā	37
viharati akusalānaṃ dhammānaṃ pahānāya kusalānaṃ dhammānaṃ upasampadāya thāmavā	37
ca saṃsuddhagahaṇiko yāva sattamā pitāmahayugā akkhitto anupakkuṭṭho jātivādena	37
hoti na na hoti tathāgato paraṃ maraṇāti vāti	37
sabbaso ākāsānañcāyatanaṃ samatikkamma anantaṃ viññāṇanti viññāṇañcāyatanaṃ upasampajja viharati	37
vigarahi buddho bhagavā pe kathañhi nāma bhikkhave thullanandā	37
hoti ujugatāssa diṭṭhi dhamme aveccappasādena samannāgato āgato imaṃ	37
yathā vā paneke bhonto samaṇabrāhmaṇā saddhādeyyāni bhojanāni bhuñjitvā	37
so bhagavā pe satthā devamanussānaṃ buddho bhagavāti dhamme	37
vā telapajjotaṃ dhāreyya cakkhumanto rūpāni dakkhantīti evamevaṃ bhotā	37
atthaṅgamā nānattasaññānaṃ amanasikārā ananto ākāsoti ākāsānañcāyatanaṃ upasampajja viharati	37
pātimokkhasaṃvarasaṃvuto viharati ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī samādāya sikkhati	37
vuddhiyeva bhikkhave bhikkhūnaṃ pāṭikaṅkhā no parihāni yāvakīvañca bhikkhave	37
buddho bhagavā pe kathañhi nāma bhikkhave thullanandā bhikkhunī	37
kāyena kāyaṃ āmasati parāmasati pe gaṇhāti chupati āpatti	37
abhisandeti parisandeti paripūreti parippharati nāssa kiñci sabbāvato kāyassa	37
samannāgato hoti itipi so bhagavā pe satthā devamanussānaṃ	37
vā paneke bhonto samaṇabrāhmaṇā saddhādeyyāni bhojanāni bhuñjitvā te	37
ariyasāvako sammādiṭṭhi hoti ujugatāssa diṭṭhi dhamme aveccappasādena samannāgato	37
bhagavā pe satthā devamanussānaṃ buddho bhagavāti dhamme pe	37
vā telapajjota dhāreti cakkhumant rūpa dakkhantīti evamevaṃ bhotā	37
bhagavā pe satthā devamanussā buddha bhagavāti dhamma pe	37
vuddhiyeva bhikkhave bhikkhu pāṭikaṅkha no parihāni yāvakīvañca bhikkhave	37
jetavana anāthapiṇḍika ārāma tena kho pana samaya aññatara	37
kāya kāyaṃ āmasati parāmasati pe gaṇhāti chupati āpatti	37
vigarahi buddha bhagavā pe kathañhi nāma bhikkhave thullanandā	37
ca saṃsuddhagahaṇika yāva sattama pitāmahayuga akkhitta anupakkuṭṭha jātivāda	37
so bhagavā pe satthā devamanussā buddha bhagavāti dhamma	37
abhisandeti parisandeti paripūreti parippharati nāssa kiñci sabbāvant kāya	37
viharanta nacirasseva yassatthāya kulaputta sammadeva agāra anagāriyaṃ pabbajanti	37
hoti ujugatāssa diṭṭhi dhamma aveccappasāda samannāgata āgato imaṃ	37
pahitatta viharanta nacirasseva yassatthāya kulaputta sammadeva agāra anagāriyaṃ	37
hoti na na hoti tathāgata paraṃ maraṇāti vāti	37
ariyasāvaka sammādiṭṭhi hoti ujugatāssa diṭṭhi dhamma aveccappasāda samannāgata	37
yathā vā paneke bhonto samaṇabrāhmaṇā saddhādeyya bhojana bhuñjitvā	37
vā paneke bhonto samaṇabrāhmaṇā saddhādeyya bhojana bhuñjitvā te	37
buddha bhagavā pe kathañhi nāma bhikkhave thullanandā bhikkhunī	37
sammādiṭṭhi hoti ujugatāssa diṭṭhi dhamma aveccappasāda samannāgata āgato	37
pitito ca saṃsuddhagahaṇika yāva sattama pitāmahayuga akkhitta anupakkuṭṭha	37
ñāṇa udapādi paññā udapādi vijjā udapādi āloka udapādi	37
tadanattā yadanattā taṃ netaṃ mama nesohamasmi na meso	36
kho bhikkhū tesaṃ manussānaṃ ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ ye	36
saṅkhārā viññāṇaṃ niccaṃ vā aniccaṃ vāti aniccaṃ bhante	36
bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapannā	36
vusitaṃ brahmacariyaṃ kataṃ karaṇīyaṃ nāparaṃ itthattāyāti abbhaññāsi aññataro	36
dukkhaṃ tadanattā yadanattā taṃ netaṃ mama nesohamasmi na	36
avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati	36
so tato cuto idhūpapannoti iti sākāraṃ sauddesaṃ anekavihitaṃ	36
manussānaṃ ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ ye te bhikkhū appicchā	36
tesaṃ manussānaṃ ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ ye te bhikkhū	36
viharati ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī samādāya sikkhati sikkhāpadesu	36
yaṃ dukkhaṃ tadanattā yadanattā taṃ netaṃ mama nesohamasmi	36
uddhamadho tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ mettāsahagatena cetasā	36
āraddhavīriyo viharati akusalānaṃ dhammānaṃ pahānāya kusalānaṃ dhammānaṃ upasampadāya	36
sabbāvantaṃ lokaṃ mettāsahagatena cetasā vipulena mahaggatena appamāṇena averena	36
jāti vusitaṃ brahmacariyaṃ kataṃ karaṇīyaṃ nāparaṃ itthattāyāti abbhaññāsi	36
tato cuto idhūpapannoti iti sākāraṃ sauddesaṃ anekavihitaṃ pubbenivāsaṃ	36
iti uddhamadho tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ mettāsahagatena	36
evamāyupariyanto so tato cuto idhūpapannoti iti sākāraṃ sauddesaṃ	36
bhikkhū tesaṃ manussānaṃ ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ ye te	36
manussa ujjhāyanta khiyyanta vipācenta ye te bhikkhū appiccha	36
iti uddhamadho tiriyaṃ sabbadhi sabbattata sabbāvant loka mettāsahagata	36
kho bhikkhū tesaṃ manussa ujjhāyanta khiyyanta vipācenta ye	36
evamāyupariyanta so tato cuta idhūpapannoti iti sākāraṃ sauddesaṃ	36
saṅkhāra viññāṇa niccaṃ vā anicca vāti anicca bhante	36
bhikkhū tesaṃ manussa ujjhāyanta khiyyanta vipācenta ye te	36
tadanattā yadanattā taṃ netaṃ mama nesohamasmi na meso	36
bhagavant etadavoca abhikkantaṃ bho gotama abhikkantaṃ bho gotama	36
cetasā vipula mahaggata appamāṇa avera abyāpajja pharitvā viharati	36
uddhamadho tiriyaṃ sabbadhi sabbattata sabbāvant loka mettāsahagata cetasā	36
yaṃ dukkhaṃ tadanattā yadanattā taṃ netaṃ mama nesohamasmi	36
vusita brahmacariyaṃ kata karaṇīya nāpara itthattāyāti abbhaññāsi aññatara	36
so tato cuta idhūpapannoti iti sākāraṃ sauddesaṃ anekavihita	36
sīlavant hoti pātimokkhasaṃvarasaṃvuta viharati ācāragocarasampanna aṇumatta vajja bhayadassāvī	36
jātiyo pe iti sākāraṃ sauddesaṃ anekavihita pubbenivāsa anussarati	36
hoti pātimokkhasaṃvarasaṃvuta viharati ācāragocarasampanna aṇumatta vajja bhayadassāvī samādāya	36
tato cuta idhūpapannoti iti sākāraṃ sauddesaṃ anekavihita pubbenivāsa	36
dukkhaṃ tadanattā yadanattā taṃ netaṃ mama nesohamasmi na	36
sabbāvant loka mettāsahagata cetasā vipula mahaggata appamāṇa avera	36
tesaṃ manussa ujjhāyanta khiyyanta vipācenta ye te bhikkhū	36
paṭisaṃvedeti yaṃ taṃ ariyā ācikkhanti upekkhako satimā sukhavihārīti	35
sukhañca kāyena paṭisaṃvedeti yaṃ taṃ ariyā ācikkhanti upekkhako	35
khiyyantānaṃ vipācentānaṃ ye te bhikkhū appicchā pe te	35
nu kho bhikkhave sati kiṃ upādāya kiṃ abhinivissa	35
cattārome bhikkhave puggalā santo saṃvijjamānā lokasmiṃ katame cattāro	35
sampajāno sukhañca kāyena paṭisaṃvedeti yaṃ taṃ ariyā ācikkhanti	35
ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ ye te bhikkhū appicchā pe	35
gotamaṃ evaṃ kalyāṇo kittisaddo abbhuggato itipi so bhagavā	35
taṃ kiṃ maññatha bhikkhave rūpaṃ niccaṃ vā aniccaṃ	35
maññatha bhikkhave rūpaṃ niccaṃ vā aniccaṃ vāti aniccaṃ	35
tato cuto amutra udapādiṃ tatrāpāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo	35
ghānena gandhaṃ ghāyitvā jivhāya rasaṃ sāyitvā kāyena phoṭṭhabbaṃ	35
nibbidāya na virāgāya na nirodhāya na upasamāya na	35
bhikkhu āsavānaṃ khayā anāsavaṃ cetovimuttiṃ paññāvimuttiṃ diṭṭheva dhamme	35
virāgāya na nirodhāya na upasamāya na abhiññāya na	35
vipācentānaṃ ye te bhikkhū appicchā pe te ujjhāyanti	35
so tato cuto amutra udapādiṃ tatrāpāsiṃ evaṃnāmo evaṃgotto	35
sampajānamusā bhaṇantassa āpatti pārājikassa pubbevassa hoti musā bhaṇissanti	35
cittaṃ na pakkhandati nappasīdati na santiṭṭhati na vimuccati	35
evamāyupariyanto so tato cuto amutra udapādiṃ tatrāpāsiṃ evaṃnāmo	35
tā ujjhāyanti khiyyanti vipācenti kathañhi nāma ayyā thullanandā	35
na nirodhāya na upasamāya na abhiññāya na sambodhāya	35
āpatti pārājikassa pubbevassa hoti musā bhaṇissanti bhaṇantassa hoti	35
bhaṇantassa āpatti pārājikassa pubbevassa hoti musā bhaṇissanti bhaṇantassa	35
kiṃ maññatha bhikkhave rūpaṃ niccaṃ vā aniccaṃ vāti	35
na virāgāya na nirodhāya na upasamāya na abhiññāya	35
nisīdati pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ	35
ime kho bhikkhave cattāro puggalā santo saṃvijjamānā lokasminti	35
pe tā ujjhāyanti khiyyanti vipācenti kathañhi nāma bhikkhuniyo	35
satthā devamanussānaṃ buddho bhagavāti dhamme pe saṅghe pe	35
sabbattatāya sabbāvantaṃ lokaṃ mettāsahagatena cetasā vipulena mahaggatena appamāṇena	35
samayaṃ bhagavā rājagahe viharati veḷuvane kalandakanivāpe tena kho	35
tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ mettāsahagatena cetasā vipulena	35
evaṃ kalyāṇo kittisaddo abbhuggato itipi so bhagavā arahaṃ	35
cuto amutra udapādiṃ tatrāpāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro	35
ekaṃ samayaṃ bhagavā rājagahe viharati veḷuvane kalandakanivāpe tena	35
na upasamāya na abhiññāya na sambodhāya na nibbānāya	35
gandhaṃ ghāyitvā jivhāya rasaṃ sāyitvā kāyena phoṭṭhabbaṃ phusitvā	35
imañca lokaṃ parañca lokaṃ sayaṃ abhiññā sacchikatvā pavedentīti	35
pārājikassa pubbevassa hoti musā bhaṇissanti bhaṇantassa hoti musā	35
kāyena paṭisaṃvedeti yaṃ taṃ ariyā ācikkhanti upekkhako satimā	35
kalyāṇo kittisaddo abbhuggato itipi so bhagavā arahaṃ sammāsambuddho	35
āsabhaṃ ṭhānaṃ paṭijānāti parisāsu sīhanādaṃ nadati brahmacakkaṃ pavatteti	35
bhikkhave rūpaṃ niccaṃ vā aniccaṃ vāti aniccaṃ bhante	35
nirodhāya na upasamāya na abhiññāya na sambodhāya na	35
sabbadhi sabbattatāya sabbāvantaṃ lokaṃ mettāsahagatena cetasā vipulena mahaggatena	35
kismiṃ nu kho bhikkhave sati kiṃ upādāya kiṃ	35
imañca loka parañca loka sayaṃ abhiññā sacchikatvā pavedentīti	35
ime kho bhikkhave cattāro puggala santo saṃvijjamāna lokasminti	35
paneke bhonto samaṇabrāhmaṇā saddhādeyya bhojana bhuñjitvā te evarūpa	35
sampajānamusā bhaṇanta āpatti pārājika pubbevassa hoti musā bhaṇati	35
cuta amutra udapādi tatrāpāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra	35
gandha ghāyitvā jivhāya rasa sāyitvā kāya phoṭṭhabba phusitvā	35
pacchābhattaṃ piṇḍapātapaṭikkanta yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā	35
kalyāṇa kittisadda abbhuggata itipi so bhagavā arahaṃ sammāsambuddha	35
bhaṇanta āpatti pārājika pubbevassa hoti musā bhaṇati bhaṇanta	35
samaya bhagavā rājagaha viharati veḷuvana kalandakanivāpa tena kho	35
so tato cuta amutra udapādi tatrāpāsiṃ evaṃnāma evaṃgotta	35
eka samaya bhagavā rājagaha viharati veḷuvana kalandakanivāpa tena	35
vūpakaṭṭha appamatta ātāpī pahitatta viharanta nacirasseva yassatthāya kulaputta	35
ghāna gandha ghāyitvā jivhāya rasa sāyitvā kāya phoṭṭhabba	35
evaṃ kalyāṇa kittisadda abbhuggata itipi so bhagavā arahaṃ	35
evamāyupariyanta so tato cuta amutra udapādi tatrāpāsiṃ evaṃnāma	35
tā ujjhāyanti khiyyanti vipācenti kathañhi nāma ayyā thullanandā	35
na virāga na nirodha na upasama na abhiññāya	35
eka vūpakaṭṭha appamatta ātāpī pahitatta viharanta nacirasseva yassatthāya	35
so dhamma deseti ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa sāttha sabyañjana	35
nibbidā na virāga na nirodha na upasama na	35
āsabha ṭhānaṃ paṭijānāti parisā sīhanāda nadati brahmacakka pavatteti	35
gotama evaṃ kalyāṇa kittisadda abbhuggata itipi so bhagavā	35
cattārome bhikkhave puggala santo saṃvijjamāna loka katama cattāro	35
tato cuta amutra udapādi tatrāpāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa	35
nirodha na upasama na abhiññāya na sambodha na	35
satthā devamanussā buddha bhagavāti dhamma pe saṅgha pe	35
na nirodha na upasama na abhiññāya na sambodha	35
kismiṃ nu kho bhikkhave sati kiṃ upādāya kiṃ	35
bhikkhave rūpa niccaṃ vā anicca vāti anicca bhante	35
pārājika pubbevassa hoti musā bhaṇati bhaṇanta hoti musā	35
nu kho bhikkhave sati kiṃ upādāya kiṃ abhinivissa	35
bhikkhu āsava khaya anāsava cetovimutti paññāvimutti diṭṭheva dhamma	35
upasama na abhiññāya na sambodha na nibbāna saṃvattati	35
appamatta ātāpī pahitatta viharanta nacirasseva yassatthāya kulaputta sammadeva	35
piṇḍapātapaṭikkanta yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā ekamantaṃ	35
sabbattata sabbāvant loka mettāsahagata cetasā vipula mahaggata appamāṇa	35
na upasama na abhiññāya na sambodha na nibbāna	35
kiṃ maññati bhikkhave rūpa niccaṃ vā anicca vāti	35
