sentence	count
purisa samiñjita vā bāhā pasāreyya pasārita vā bāhā samiñjati evameva	41
hoti musā bhaṇāmīti bhaṇita hoti musā mayā bhaṇitanti vinidhāya diṭṭhiṃ	41
nidāna etasmiṃ pakaraṇa dhammī kathaṃ katvā bhikkhū āmantesi anujānāti bhikkhave	41
bhikkhu vivicceva kāmehi vivicca akusala dhamma savitakka savicāra vivekaja pītisukha	41
gotama pe upāsaka maṃ bhavaṃ gotama dhāretu ajjatagge pāṇupeta saraṇa	41
puriso samiñjitaṃ vā bāhaṃ pasāreyya pasāritaṃ vā bāhaṃ samiñjeyya evameva	41
pe upāsakaṃ maṃ bhavaṃ gotamo dhāretu ajjatagge pāṇupetaṃ saraṇaṃ gatanti	41
bhikkhuniyo appicchā pe tā ujjhāyanti khiyyanti vipācenti kathañhi nāma ayyā	41
hoti musā bhaṇāmīti bhaṇitassa hoti musā mayā bhaṇitanti vinidhāya diṭṭhiṃ	41
viharantaṃ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ tassa saṃvarāya paṭipajjati rakkhati	41
asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ tassa saṃvarāya paṭipajjati	41
bhaṇantassa hoti musā bhaṇāmīti bhaṇitassa hoti musā mayā bhaṇitanti vinidhāya	41
gotama pe upāsakaṃ maṃ bhavaṃ gotamo dhāretu ajjatagge pāṇupetaṃ saraṇaṃ	41
bhikkhu vivicceva kāmehi vivicca akusalehi dhammehi savitakkaṃ savicāraṃ vivekajaṃ pītisukhaṃ	41
bho gotama pe upāsakaṃ maṃ bhavaṃ gotamo dhāretu ajjatagge pāṇupetaṃ	41
nidāne etasmiṃ pakaraṇe dhammiṃ kathaṃ katvā bhikkhū āmantesi anujānāmi bhikkhave	41
etasmiṃ nidāne etasmiṃ pakaraṇe dhammiṃ kathaṃ katvā bhikkhū āmantesi anujānāmi	41
nibbindati nibbindaṃ virajjati virāgā vimuccati vimuttasmiṃ vimuttamiti ñāṇaṃ hoti khīṇā	41
abhikkantaṃ bho gotama pe upāsakaṃ maṃ bhavaṃ gotamo dhāretu ajjatagge	41
idha bhikkhave bhikkhu kāye kāyānupassī viharati ātāpī sampajāno satimā vineyya	41
khiyyanta vipācenta yā tā bhikkhunī appiccha pe tā ujjhāyanti khiyyanti	40
ujjhāyanta khiyyanta vipācenta yā tā bhikkhunī appiccha pe tā ujjhāyanti	40
bhikkhave idaṃ dukkhanti yoga karaṇīya pe ayaṃ dukkhanirodhagāmī paṭipadāti yoga	40
tasmātiha bhikkhave idaṃ dukkhanti yoga karaṇīya pe ayaṃ dukkhanirodhagāmī paṭipadāti	40
cakkhusamphassapaccayā uppajjati vedayita sukhaṃ vā dukkhaṃ vā adukkhamasukha vā tampi	40
vipācenta yā tā bhikkhunī appiccha pe tā ujjhāyanti khiyyanti vipācenti	40
tasmātiha bhikkhave idaṃ dukkhanti yogo karaṇīyo pe ayaṃ dukkhanirodhagāminī paṭipadāti	40
bhikkhave idaṃ dukkhanti yogo karaṇīyo pe ayaṃ dukkhanirodhagāminī paṭipadāti yogo	40
kāyānupassī viharati ātāpī sampajāno satimā vineyya loke abhijjhādomanassaṃ vedanāsu pe	40
cakkhusamphassapaccayā uppajjati vedayitaṃ sukhaṃ vā dukkhaṃ vā adukkhamasukhaṃ vā tampi	40
pubbenivāsa anussarati seyyathidaṃ ekampi jāti dvepi jātiyo pe iti sākāraṃ	39
ekampi jāti dvepi jātiyo pe iti sākāraṃ sauddesaṃ anekavihita pubbenivāsa	39
evaṃ me sutaṃ eka samaya bhagavā rājagaha viharati veḷuvana kalandakanivāpa	39
bhaṇati āpatti vācāya vācāya pācittiya upasampanna upasampanna khuṃsetukāmo vambhetukāmo maṅkukattukāma	39
seyyathidaṃ ekampi jāti dvepi jātiyo pe iti sākāraṃ sauddesaṃ anekavihita	39
saccaṃ bhagavāti vigarahi buddha bhagavā pe kathañhi nāma tvaṃ moghapurisa	39
anussarati seyyathidaṃ ekampi jāti dvepi jātiyo pe iti sākāraṃ sauddesaṃ	39
saccaṃ bhagavāti vigarahi buddho bhagavā pe kathañhi nāma tvaṃ moghapurisa	39
seyyathidaṃ ekampi jātiṃ dvepi jātiyo pe iti sākāraṃ sauddesaṃ anekavihitaṃ	39
viharati ātāpī sampajāno satimā vineyya loke abhijjhādomanassaṃ vedanāsu pe citte	39
bhaṇati āpatti vācāya vācāya pācittiyassa upasampanno upasampannaṃ khuṃsetukāmo vambhetukāmo maṅkukattukāmo	39
evaṃ me sutaṃ ekaṃ samayaṃ bhagavā rājagahe viharati veḷuvane kalandakanivāpe	39
ekampi jātiṃ dvepi jātiyo pe iti sākāraṃ sauddesaṃ anekavihitaṃ pubbenivāsaṃ	39
sabbadhi sabbattata sabbāvant loka upekkhāsahagata cetasā vipula mahaggata appamāṇa avera	38
tiriyaṃ sabbadhi sabbattata sabbāvant loka upekkhāsahagata cetasā vipula mahaggata appamāṇa	38
kho bhikkhave bhikkhu ariya aṭṭhaṅgika maggaṃ bhāventa ariya aṭṭhaṅgika maggaṃ	38
aveccappasāda samannāgata hoti itipi so bhagavā pe satthā devamanussā buddha	38
buddha aveccappasāda samannāgata hoti itipi so bhagavā pe satthā devamanussā	38
vā pe neva hoti na na hoti tathāgata paraṃ maraṇāti	38
samannāgata hoti itipi so bhagavā pe satthā devamanussā buddha bhagavāti	38
uddhamadho tiriyaṃ sabbadhi sabbattata sabbāvant loka upekkhāsahagata cetasā vipula mahaggata	38
tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā ekamantaṃ nisīdi ekamantaṃ nisinna kho āyasmant	38
iti uddhamadho tiriyaṃ sabbadhi sabbattata sabbāvant loka upekkhāsahagata cetasā vipula	38
bhikkhū appiccha pe te ujjhāyanti khiyyanti vipācenti kathañhi nāma āyasmā	38
uddhamadho tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ upekkhāsahagatena cetasā vipulena mahaggatena	38
bhikkhū appicchā pe te ujjhāyanti khiyyanti vipācenti kathañhi nāma āyasmā	38
kho bhikkhave bhikkhu ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāvento ariyaṃ aṭṭhaṅgikaṃ maggaṃ	38
abhijjhādomanassaṃ vedanāsu pe citte pe dhammesu dhammānupassī viharati ātāpī sampajāno	38
sabbadhi sabbattatāya sabbāvantaṃ lokaṃ upekkhāsahagatena cetasā vipulena mahaggatena appamāṇena averena	38
vineyya loke abhijjhādomanassaṃ vedanāsu pe citte pe dhammesu dhammānupassī viharati	38
vā pe neva hoti na na hoti tathāgato paraṃ maraṇāti	38
loke abhijjhādomanassaṃ vedanāsu pe citte pe dhammesu dhammānupassī viharati ātāpī	38
tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ upekkhāsahagatena cetasā vipulena mahaggatena appamāṇena	38
iti uddhamadho tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ upekkhāsahagatena cetasā vipulena	38
mātito ca pitito ca saṃsuddhagahaṇika yāva sattama pitāmahayuga akkhitta anupakkuṭṭha	37
cakkhu udapādi ñāṇa udapādi paññā udapādi vijjā udapādi āloka udapādi	37
anekavihita pubbenivāsa anussarati seyyathidaṃ ekampi jāti dvepi jātiyo pe iti	37
ācikkhati andhakāra vā telapajjota dhāreti cakkhumant rūpa dakkhantīti evamevaṃ bhotā	37
tathā catutthaṃ iti uddhamadho tiriyaṃ sabbadhi sabbattata sabbāvant loka upekkhāsahagata	37
viharanta nacirasseva yassatthāya kulaputta sammadeva agāra anagāriyaṃ pabbajanti tadanuttaraṃ brahmacariyapariyosāna	37
nisīdati pallaṅka ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā so	37
sāvatthī viharati jetavana anāthapiṇḍika ārāma tena kho pana samaya aññatara	37
saccaṃ bhagavāti vigarahi buddha bhagavā pe kathañhi nāma bhikkhave thullanandā	37
pahitatta viharanta nacirasseva yassatthāya kulaputta sammadeva agāra anagāriyaṃ pabbajanti tadanuttaraṃ	37
catutthaṃ iti uddhamadho tiriyaṃ sabbadhi sabbattata sabbāvant loka upekkhāsahagata cetasā	37
so bhagavā pe satthā devamanussā buddha bhagavāti dhamma pe saṅgha	37
ca pitito ca saṃsuddhagahaṇika yāva sattama pitāmahayuga akkhitta anupakkuṭṭha jātivāda	37
ātāpī pahitatta viharanta nacirasseva yassatthāya kulaputta sammadeva agāra anagāriyaṃ pabbajanti	37
itipi so bhagavā pe satthā devamanussā buddha bhagavāti dhamma pe	37
ariyasāvaka sammādiṭṭhi hoti ujugatāssa diṭṭhi dhamma aveccappasāda samannāgata āgato imaṃ	37
bhagavāti vigarahi buddha bhagavā pe kathañhi nāma bhikkhave thullanandā bhikkhunī	37
itipi so bhagavā pe satthā devamanussānaṃ buddho bhagavāti dhamme pe	37
bhagavāti vigarahi buddho bhagavā pe kathañhi nāma bhikkhave thullanandā bhikkhunī	37
so bhagavā pe satthā devamanussānaṃ buddho bhagavāti dhamme pe saṅghe	37
mātito ca pitito ca saṃsuddhagahaṇiko yāva sattamā pitāmahayugā akkhitto anupakkuṭṭho	37
aveccappasādena samannāgato hoti itipi so bhagavā pe satthā devamanussānaṃ buddho	37
saccaṃ bhagavāti vigarahi buddho bhagavā pe kathañhi nāma bhikkhave thullanandā	37
buddhe aveccappasādena samannāgato hoti itipi so bhagavā pe satthā devamanussānaṃ	37
ca pitito ca saṃsuddhagahaṇiko yāva sattamā pitāmahayugā akkhitto anupakkuṭṭho jātivādena	37
samatikkamā paṭighasaññānaṃ atthaṅgamā nānattasaññānaṃ amanasikārā ananto ākāsoti ākāsānañcāyatanaṃ upasampajja viharati	37
tathā catutthaṃ iti uddhamadho tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ upekkhāsahagatena	37
ariyasāvako sammādiṭṭhi hoti ujugatāssa diṭṭhi dhamme aveccappasādena samannāgato āgato imaṃ	37
cakkhuṃ udapādi ñāṇaṃ udapādi paññā udapādi vijjā udapādi āloko udapādi	37
catutthaṃ iti uddhamadho tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ upekkhāsahagatena cetasā	37
viharati akusalānaṃ dhammānaṃ pahānāya kusalānaṃ dhammānaṃ upasampadāya thāmavā daḷhaparakkamo anikkhittadhuro	37
samannāgato hoti itipi so bhagavā pe satthā devamanussānaṃ buddho bhagavāti	37
tenupasaṅkami upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ nisīdi ekamantaṃ nisinnaṃ kho āyasmantaṃ	37
ācikkheyya andhakāre vā telapajjotaṃ dhāreyya cakkhumanto rūpāni dakkhantīti evamevaṃ bhotā	37
kho bhikkhū tesaṃ manussa ujjhāyanta khiyyanta vipācenta ye te bhikkhū	36
evamāyupariyanta so tato cuta idhūpapannoti iti sākāraṃ sauddesaṃ anekavihita pubbenivāsa	36
etamatthaṃ ārocesi atha kho bhagavā etasmiṃ nidāna etasmiṃ pakaraṇa dhammī	36
dukkhaṃ tadanattā yadanattā taṃ netaṃ mama nesohamasmi na meso attāti	36
khīṇa jāti vusita brahmacariyaṃ kata karaṇīya nāpara itthattāyāti abbhaññāsi aññatara	36
bhikkhū tesaṃ manussa ujjhāyanta khiyyanta vipācenta ye te bhikkhū appiccha	36
yaṃ dukkhaṃ tadanattā yadanattā taṃ netaṃ mama nesohamasmi na meso	36
assosuṃ kho bhikkhū tesaṃ manussa ujjhāyanta khiyyanta vipācenta ye te	36
ārocesi atha kho bhagavā etasmiṃ nidāna etasmiṃ pakaraṇa dhammī kathaṃ	36
kho bhikkhū tesaṃ manussānaṃ ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ ye te bhikkhū	36
yaṃ dukkhaṃ tadanattā yadanattā taṃ netaṃ mama nesohamasmi na meso	36
bhikkhū tesaṃ manussānaṃ ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ ye te bhikkhū appicchā	36
cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati	36
evamāyupariyanto so tato cuto idhūpapannoti iti sākāraṃ sauddesaṃ anekavihitaṃ pubbenivāsaṃ	36
khīṇā jāti vusitaṃ brahmacariyaṃ kataṃ karaṇīyaṃ nāparaṃ itthattāyāti abbhaññāsi aññataro	36
dukkhaṃ tadanattā yadanattā taṃ netaṃ mama nesohamasmi na meso attāti	36
assosuṃ kho bhikkhū tesaṃ manussānaṃ ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ ye te	36
bhaṇanta āpatti pārājika pubbevassa hoti musā bhaṇati bhaṇanta hoti musā	35
kiṃ maññati bhikkhave rūpa niccaṃ vā anicca vāti anicca bhante	35
taṃ kiṃ maññati bhikkhave rūpa niccaṃ vā anicca vāti anicca	35
nirodha na upasama na abhiññāya na sambodha na nibbāna saṃvattati	35
piṇḍapātapaṭikkanta yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā ekamantaṃ nisīdi ekamantaṃ	35
tiriyaṃ sabbadhi sabbattata sabbāvant loka mettāsahagata cetasā vipula mahaggata appamāṇa	35
pacchābhattaṃ piṇḍapātapaṭikkanta yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā ekamantaṃ nisīdi	35
nibbidā na virāga na nirodha na upasama na abhiññāya na	35
sabbadhi sabbattata sabbāvant loka mettāsahagata cetasā vipula mahaggata appamāṇa avera	35
uddhamadho tiriyaṃ sabbadhi sabbattata sabbāvant loka mettāsahagata cetasā vipula mahaggata	35
pārājika pubbevassa hoti musā bhaṇati bhaṇanta hoti musā bhaṇāmīti bhaṇita	35
virāga na nirodha na upasama na abhiññāya na sambodha na	35
vūpakaṭṭha appamatta ātāpī pahitatta viharanta nacirasseva yassatthāya kulaputta sammadeva agāra	35
bhikkhu āsava khaya anāsava cetovimutti paññāvimutti diṭṭheva dhamma sayaṃ abhiññā	35
na virāga na nirodha na upasama na abhiññāya na sambodha	35
yathā vā paneke bhonto samaṇabrāhmaṇā saddhādeyya bhojana bhuñjitvā te evarūpa	35
iti uddhamadho tiriyaṃ sabbadhi sabbattata sabbāvant loka mettāsahagata cetasā vipula	35
evamāyupariyanta so tato cuta amutra udapādi tatrāpāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa	35
āpatti pārājika pubbevassa hoti musā bhaṇati bhaṇanta hoti musā bhaṇāmīti	35
samaya bhagavā rājagaha viharati veḷuvana kalandakanivāpa tena kho pana samaya	35
sampajānamusā bhaṇanta āpatti pārājika pubbevassa hoti musā bhaṇati bhaṇanta hoti	35
na nirodha na upasama na abhiññāya na sambodha na nibbāna	35
so dhamma deseti ādikalyāṇa majjhekalyāṇa pariyosānakalyāṇa sāttha sabyañjana kevalaparipuṇṇa parisuddha	35
eka samaya bhagavā rājagaha viharati veḷuvana kalandakanivāpa tena kho pana	35
eka vūpakaṭṭha appamatta ātāpī pahitatta viharanta nacirasseva yassatthāya kulaputta sammadeva	35
so tato cuta amutra udapādi tatrāpāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra	35
tadanattā yadanattā taṃ netaṃ mama nesohamasmi na meso attāti evametaṃ	35
bhikkhuniyo appicchā pe tā ujjhāyanti khiyyanti vipācenti kathañhi nāma bhikkhuniyo	35
paṭisaṃvedeti yaṃ taṃ ariyā ācikkhanti upekkhako satimā sukhavihārīti tatiyaṃ jhānaṃ	35
na nirodhāya na upasamāya na abhiññāya na sambodhāya na nibbānāya	35
sukhañca kāyena paṭisaṃvedeti yaṃ taṃ ariyā ācikkhanti upekkhako satimā sukhavihārīti	35
sampajānamusā bhaṇantassa āpatti pārājikassa pubbevassa hoti musā bhaṇissanti bhaṇantassa hoti	35
khiyyantānaṃ vipācentānaṃ ye te bhikkhū appicchā pe te ujjhāyanti khiyyanti	35
na virāgāya na nirodhāya na upasamāya na abhiññāya na sambodhāya	35
tadanattā yadanattā taṃ netaṃ mama nesohamasmi na meso attāti evametaṃ	35
nibbidāya na virāgāya na nirodhāya na upasamāya na abhiññāya na	35
kiṃ maññatha bhikkhave rūpaṃ niccaṃ vā aniccaṃ vāti aniccaṃ bhante	35
bhikkhu āsavānaṃ khayā anāsavaṃ cetovimuttiṃ paññāvimuttiṃ diṭṭheva dhamme sayaṃ abhiññā	35
ujjhāyantānaṃ khiyyantānaṃ vipācentānaṃ ye te bhikkhū appicchā pe te ujjhāyanti	35
bhaṇantassa āpatti pārājikassa pubbevassa hoti musā bhaṇissanti bhaṇantassa hoti musā	35
āraddhavīriyo viharati akusalānaṃ dhammānaṃ pahānāya kusalānaṃ dhammānaṃ upasampadāya thāmavā daḷhaparakkamo	35
tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ mettāsahagatena cetasā vipulena mahaggatena appamāṇena	35
sampajāno sukhañca kāyena paṭisaṃvedeti yaṃ taṃ ariyā ācikkhanti upekkhako satimā	35
virāgāya na nirodhāya na upasamāya na abhiññāya na sambodhāya na	35
sabbadhi sabbattatāya sabbāvantaṃ lokaṃ mettāsahagatena cetasā vipulena mahaggatena appamāṇena averena	35
āpatti pārājikassa pubbevassa hoti musā bhaṇissanti bhaṇantassa hoti musā bhaṇāmīti	35
pārājikassa pubbevassa hoti musā bhaṇissanti bhaṇantassa hoti musā bhaṇāmīti bhaṇitassa	35
so tato cuto amutra udapādiṃ tatrāpāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro	35
evamāyupariyanto so tato cuto amutra udapādiṃ tatrāpāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo	35
ekaṃ samayaṃ bhagavā rājagahe viharati veḷuvane kalandakanivāpe tena kho pana	35
taṃ kiṃ maññatha bhikkhave rūpaṃ niccaṃ vā aniccaṃ vāti aniccaṃ	35
iti uddhamadho tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ mettāsahagatena cetasā vipulena	35
kāyena paṭisaṃvedeti yaṃ taṃ ariyā ācikkhanti upekkhako satimā sukhavihārīti tatiyaṃ	35
vipācentānaṃ ye te bhikkhū appicchā pe te ujjhāyanti khiyyanti vipācenti	35
samayaṃ bhagavā rājagahe viharati veḷuvane kalandakanivāpe tena kho pana samayena	35
uddhamadho tiriyaṃ sabbadhi sabbattatāya sabbāvantaṃ lokaṃ mettāsahagatena cetasā vipulena mahaggatena	35
bhaṇāmīti bhaṇita hoti musā mayā bhaṇitanti vinidhāya diṭṭhiṃ vinidhāya khantiṃ	34
evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta amutra	34
tatrāpāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta	34
amutrāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta	34
evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta idhūpapannoti	34
sammāsambuddha vijjācaraṇasampanna sugata lokavidū anuttara purisadammasārathi satthā devamanussā buddha bhagavā	34
musā bhaṇāmīti bhaṇita hoti musā mayā bhaṇitanti vinidhāya diṭṭhiṃ vinidhāya	34
ghāna gandha ghāyitvā jivhāya rasa sāyitvā kāya phoṭṭhabba phusitvā manasā	34
evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta idhūpapannoti iti sākāraṃ	34
appamatta ātāpī pahitatta viharanta nacirasseva yassatthāya kulaputta sammadeva agāra anagāriyaṃ	34
lokoti vā pe neva hoti na na hoti tathāgata paraṃ	34
hoti pātimokkhasaṃvarasaṃvuta viharati ācāragocarasampanna aṇumatta vajja bhayadassāvī samādāya sikkhati sikkhāpada	34
āvuso bhagavā saṃkhittena uddesaṃ uddisitvā vitthārena atthaṃ avibhajitvā uṭṭhāyāsanā vihāra	34
ājānāti yathā yeme antarāyika dhamma vutta bhagavatā te paṭisevanta nālaṃ	34
evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta idhūpapannoti iti sākāraṃ sauddesaṃ anekavihita	34
evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta amutra udapādi	34
dhamma desita ājānāti yathā yeme antarāyika dhamma vutta bhagavatā te	34
jāti dvepi jātiyo pe iti sākāraṃ sauddesaṃ anekavihita pubbenivāsa anussarati	34
sammodanīya kathaṃ sāraṇīya vītisāretvā ekamantaṃ nisīdi ekamantaṃ nisinna kho āyasmā	34
yathā yeme antarāyika dhamma vutta bhagavatā te paṭisevanta nālaṃ antarāyāyāti	34
gotama evaṃ kalyāṇa kittisadda abbhuggata itipi so bhagavā arahaṃ sammāsambuddha	34
evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta idhūpapannoti iti	34
appiccha pe tā ujjhāyanti khiyyanti vipācenti kathañhi nāma ayyā thullanandā	34
desita ājānāti yathā yeme antarāyika dhamma vutta bhagavatā te paṭisevanta	34
sīlavant hoti pātimokkhasaṃvarasaṃvuta viharati ācāragocarasampanna aṇumatta vajja bhayadassāvī samādāya sikkhati	34
gandha ghāyitvā jivhāya rasa sāyitvā kāya phoṭṭhabba phusitvā manasā dhamma	34
evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta idhūpapannoti iti sākāraṃ sauddesaṃ	34
bhagavatā dhamma desita ājānāti yathā yeme antarāyika dhamma vutta bhagavatā	34
evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so tato cuto idhūpapannoti iti sākāraṃ	34
bhaṇāmīti bhaṇitassa hoti musā mayā bhaṇitanti vinidhāya diṭṭhiṃ vinidhāya khantiṃ	34
evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so tato cuto idhūpapannoti iti sākāraṃ sauddesaṃ anekavihitaṃ	34
āvuso bhagavā saṃkhittena uddesaṃ uddisitvā vitthārena atthaṃ avibhajitvā uṭṭhāyāsanā vihāraṃ	34
desitaṃ ājānāmi yathā yeme antarāyikā dhammā vuttā bhagavatā te paṭisevato	34
yathā yeme antarāyikā dhammā vuttā bhagavatā te paṭisevato nālaṃ antarāyāyāti	34
evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so tato cuto idhūpapannoti iti	34
evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so tato cuto amutra	34
evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so tato cuto idhūpapannoti	34
evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so tato cuto amutra udapādiṃ	34
hoti pātimokkhasaṃvarasaṃvuto viharati ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī samādāya sikkhati sikkhāpadesu	34
lokoti vā pe neva hoti na na hoti tathāgato paraṃ	34
gandhaṃ ghāyitvā jivhāya rasaṃ sāyitvā kāyena phoṭṭhabbaṃ phusitvā manasā dhammaṃ	34
vūpakaṭṭho appamatto ātāpī pahitatto viharanto nacirasseva yassatthāya kulaputtā sammadeva agārasmā	34
nisīdati pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā so	34
ārocesuṃ atha kho bhagavā etasmiṃ nidāne etasmiṃ pakaraṇe dhammiṃ kathaṃ	34
musā bhaṇāmīti bhaṇitassa hoti musā mayā bhaṇitanti vinidhāya diṭṭhiṃ vinidhāya	34
dhammaṃ desitaṃ ājānāmi yathā yeme antarāyikā dhammā vuttā bhagavatā te	34
tatrāpāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so tato cuto	34
taṃ ariyā ācikkhanti upekkhako satimā sukhavihārīti tatiyaṃ jhānaṃ upasampajja viharati	34
ghānena gandhaṃ ghāyitvā jivhāya rasaṃ sāyitvā kāyena phoṭṭhabbaṃ phusitvā manasā	34
gotamaṃ evaṃ kalyāṇo kittisaddo abbhuggato itipi so bhagavā arahaṃ sammāsambuddho	34
amutrāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so tato cuto	34
evamāhāro evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanto so tato cuto idhūpapannoti iti sākāraṃ sauddesaṃ	34
eko vūpakaṭṭho appamatto ātāpī pahitatto viharanto nacirasseva yassatthāya kulaputtā sammadeva	34
sīlavā hoti pātimokkhasaṃvarasaṃvuto viharati ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī samādāya sikkhati	34
bhagavatā dhammaṃ desitaṃ ājānāmi yathā yeme antarāyikā dhammā vuttā bhagavatā	34
ājānāmi yathā yeme antarāyikā dhammā vuttā bhagavatā te paṭisevato nālaṃ	34
etamatthaṃ ārocesuṃ atha kho bhagavā etasmiṃ nidāne etasmiṃ pakaraṇe dhammiṃ	34
so dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ sātthaṃ sabyañjanaṃ kevalaparipuṇṇaṃ parisuddhaṃ	34
sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā	34
appicchā pe tā ujjhāyanti khiyyanti vipācenti kathañhi nāma ayyā thullanandā	34
tesaṃ manussa ujjhāyanta khiyyanta vipācenta ye te bhikkhū appiccha pe	33
imaṃ loka sadevaka samāraka sabrahmaka sassamaṇabrāhmaṇa pajā sadevamanussa sayaṃ abhiññā	33
manussa ujjhāyanta khiyyanta vipācenta ye te bhikkhū appiccha pe te	33
evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta amutra udapādi tatrāpāsiṃ evaṃnāma evaṃgotta	33
cuta amutra udapādi tatrāpāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta	33
sāvatthinidāna kismiṃ nu kho bhikkhave sati kiṃ upādāya kiṃ abhinivissa	33
pācittiyanti evañcidaṃ bhagavatā bhikkhu sikkhāpada paññatta hoti tena kho pana	33
ghāyitvā jivhāya rasa sāyitvā kāya phoṭṭhabba phusitvā manasā dhamma viññāya	33
manoduccarita samannāgata ariya upavādaka micchādiṭṭhika micchādiṭṭhikammasamādāna te kāya bheda paraṃ	33
sadevaka samāraka sabrahmaka sassamaṇabrāhmaṇa pajā sadevamanussa sayaṃ abhiññā sacchikatvā pavedeti	33
āvuso ariyasāvaka sammādiṭṭhi hoti ujugatāssa diṭṭhi dhamma aveccappasāda samannāgata āgato	33
evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta amutra udapādi tatrāpāsiṃ evaṃnāma	33
evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato cuta amutra udapādi tatrāpāsiṃ	33
tenupasaṅkami upasaṅkamitvā bhagavant abhivādetvā ekamantaṃ nisīdi ekamantaṃ nisinna kho so	33
udapādi tatrāpāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī evamāyupariyanta so tato	33
